frame_index,motion_source,tracking_points,rgbd_points,x,y,theta,processing_time_ms
723,rgb,10,0,0.03710796115952761,-0.04092442519964984,-12.22361169079431,0.490416
724,rgb,10,0,0.03710796115952761,-0.04092442519964984,-12.198534806017957,0.4605
725,rgb,10,0,0.03710796115952761,-0.04092442519964984,-12.191836374105147,0.41075
726,rgb,10,0,0.07900109737707675,-0.02449380932994272,-12.192603762544419,0.346458
727,rgb,10,0,0.12059068295417812,-0.007309328787169195,-12.174543877415086,0.210584
728,rgb,10,0,0.16108106302370342,0.012325566726313623,-12.114853614292766,0.269375
729,rgb,10,0,0.20057195386644655,0.03390030984057911,-12.066355576090242,0.305083
730,rgb,7,0,0.2380848807333579,0.05875549678169384,-11.981204954258825,0.256709
731,rgb,10,0,0.27495426629295544,0.08455565973578656,-11.955797699562932,0.566
732,rgb,9,0,0.31026529492655897,0.11245066389131289,-11.897769400201465,0.282708
733,rgb,9,0,0.34527174924792264,0.1407269464589751,-11.886925022400643,0.381417
734,rgb,8,0,0.3794966903385636,0.1699442941712873,-11.859740616105224,0.326542
735,rgb,7,0,0.413517943821503,0.1993985690978508,-11.852797334830935,0.306958
736,rgb,7,0,0.413517943821503,0.1993985690978508,-11.827379651184852,0.356584
737,rgb,8,0,0.413517943821503,0.1993985690978508,-11.81595562938946,0.3515
738,rgb,8,0,0.44579728523970374,0.23075210346970798,-11.795520618375118,0.379625
739,rgb,11,0,0.4777539856905597,0.26243442182386667,-11.785283963013168,0.425042
740,rgb,11,0,0.5089289426116396,0.2948862640053025,-11.760906788337703,0.27475
741,rgb,11,0,0.5398166425811249,0.3276116362811843,-11.752092202011223,0.2135
742,rgb,11,0,0.5697090125627373,0.3612486132095945,-11.72209762297916,0.216541
743,rgb,8,0,0.5697090125627373,0.3612486132095945,-11.681850894171472,0.240583
744,rgb,7,0,0.5697090125627373,0.3612486132095945,-11.640803000706907,0.466416
745,rgb,7,0,0.5697090125627373,0.3612486132095945,-11.608309796828504,0.414792
746,rgb,7,0,0.5697090125627373,0.3612486132095945,-11.592481714490528,0.353833
747,rgb,8,0,0.5697090125627373,0.3612486132095945,-11.579953672181542,0.428416
748,rgb,7,0,0.5697090125627373,0.3612486132095945,-11.583545867403696,0.374291
749,rgb,9,0,0.5697090125627373,0.3612486132095945,-11.58732929621237,0.368708
750,rgb,10,0,0.5947798566132556,0.39861775527352994,-11.586499844960596,0.349458
751,rgb,10,0,0.6199123951639054,0.4359454327528496,-11.588151708760957,0.23475
752,rgb,10,0,0.6463344647959971,0.47237171771792524,-11.623116601774196,0.273875
753,rgb,10,0,0.6738826506511523,0.5079539809411918,-11.654391345152359,0.212041
754,rgb,10,0,0.704532550913367,0.5409021768541138,-11.744850364098053,0.271083
755,rgb,8,0,0.736982213361416,0.5720794026288307,-11.800968196758728,0.248292
756,rgb,6,0,0.736982213361416,0.5720794026288307,-11.778647045189242,0.366667
757,rgb,8,0,0.736982213361416,0.5720794026288307,-11.757263232538204,0.333166
758,rgb,9,0,0.736982213361416,0.5720794026288307,-11.713073134937982,0.407583
759,rgb,9,0,0.736982213361416,0.5720794026288307,-11.682763763287763,0.4165
760,rgb,9,0,0.7655473940650598,0.6068505178161263,-11.683300376745134,0.353
761,rgb,9,0,0.7940595068003893,0.6416651616799929,-11.681775123338408,0.356584
762,rgb,9,0,0.8225300162480148,0.6765138358555288,-11.680580713312334,0.317541
763,rgb,9,0,0.8507281650969463,0.7115832584554734,-11.672789905677742,0.33075
764,rgb,9,0,0.8789547676788115,0.7466297833429061,-11.673601525070804,0.297041
765,rgb,9,0,0.9056170801157294,0.7828805915479128,-11.629727816375631,0.4385
766,rgb,11,0,0.9275701088450938,0.8221624516058034,-11.505193730982679,0.395209
767,rgb,9,0,0.9275701088450938,0.8221624516058034,-11.486680708992022,0.226667
768,rgb,11,0,0.9275701088450938,0.8221624516058034,-11.474911986085313,0.352542
769,rgb,9,0,0.9456887071847846,0.8633536690459926,-11.40996853092565,0.221625
770,rgb,10,0,0.9610522116672984,0.9056498004295574,-11.343992201777834,0.351292
771,rgb,10,0,0.9736349793873453,0.9488548227823274,-11.278969524594682,0.282125
772,rgb,9,0,0.9834116619402694,0.992779946325231,-11.214580429884332,0.171709
773,rgb,9,0,0.9834116619402694,0.992779946325231,-11.182212019505638,0.352959
774,rgb,11,0,0.9834116619402694,0.992779946325231,-11.165953140872258,0.352667
775,rgb,10,0,0.9908427443828023,1.0371621388548062,-11.161469344216126,0.192875
776,rgb,10,0,0.9981493823971781,1.081564988323358,-11.158666071415606,0.215959
777,rgb,10,0,1.0052750650823035,1.125997236142604,-11.154592116762611,0.205
778,rgb,10,0,1.0121592744211332,1.170467537038586,-11.149159814630362,0.215041
779,rgb,10,0,1.0189414850972878,1.2149535080670377,-11.14686658413029,0.224375
780,rgb,10,0,1.0238057854930926,1.2596898309116722,-11.10388147638059,0.2285
781,rgb,10,0,1.0253622397664717,1.3046629056352763,-11.030169060387376,0.202833
782,rgb,9,0,1.0253622397664717,1.3046629056352763,-10.963312981583837,0.201292
783,rgb,9,0,1.0253622397664717,1.3046629056352763,-10.828113226153615,0.4325
784,rgb,10,0,1.0253622397664717,1.3046629056352763,-10.819528888844612,0.4
785,rgb,9,0,1.0253622397664717,1.3046629056352763,-10.844782013379696,0.248375
786,rgb,9,0,1.0253622397664717,1.3046629056352763,-10.864352958210471,0.417459
787,rgb,10,0,1.0253622397664717,1.3046629056352763,-10.873748228818837,0.339917
788,rgb,10,0,1.019903784888544,1.3493306263107891,-10.873975849003724,0.203209
789,rgb,10,0,1.0143918448130558,1.3939917785194393,-10.872778359559558,0.158792
790,rgb,10,0,1.00875071686087,1.4386367970033314,-10.869885215993232,0.165209
791,rgb,10,0,1.0028906185928532,1.483253601553738,-10.864978977936513,0.206541
792,rgb,9,0,0.9959841071686009,1.5277204442564383,-10.841487235847122,0.240041
793,rgb,6,0,0.9887456365771143,1.5721344571746174,-10.834017514242984,0.388667
794,rgb,5,0,0.9785964385863684,1.6159750066709986,-10.768079332067824,0.375959
795,rgb,8,0,0.9785964385863684,1.6159750066709986,-10.662580340161181,0.378791
796,rgb,9,0,0.9785964385863684,1.6159750066709986,-10.634605240999914,0.335291
797,rgb,7,0,0.9785964385863684,1.6159750066709986,-10.616501125498868,0.363958
798,rgb,9,0,0.9617022986809469,1.6576833755776825,-10.610718657254434,0.353708
799,rgb,9,0,0.9446183593338082,1.6993143618305122,-10.606163807670779,0.375459
800,rgb,8,0,0.92723005792443,1.7408191443753782,-10.598841791964329,0.471542
801,rgb,9,0,0.909675679966582,1.7822539584151809,-10.594837038303918,0.484333
802,rgb,9,0,0.8918206393310913,1.8235601023153922,-10.587569504502422,0.414
803,rgb,7,0,0.873687151701087,1.8647447672572426,-10.58081854785905,0.420541
804,rgb,9,0,0.8551519653518842,1.9057502164926836,-10.571043758644915,0.434333
805,rgb,10,0,0.8360739068866558,1.9465059238868305,-10.557764491058148,0.332833
806,rgb,10,0,0.816533323637345,1.9870419030445707,-10.546385226763046,0.253
807,rgb,9,0,0.7957804083142579,2.0269707961621215,-10.51625430583135,0.210459
808,rgb,11,0,0.7740981737505976,2.066402771820544,-10.492835288859165,0.484792
809,rgb,11,0,0.7740981737505976,2.066402771820544,-10.479637101284421,0.265083
810,rgb,11,0,0.7740981737505976,2.066402771820544,-10.452389093107737,0.328458
811,rgb,11,0,0.7740981737505976,2.066402771820544,-10.40483576244787,0.28325
812,rgb,9,0,0.7740981737505976,2.066402771820544,-10.40624479261805,0.203917
813,rgb,10,0,0.7740981737505976,2.066402771820544,-10.435284043304815,0.444458
814,rgb,10,0,0.7740981737505976,2.066402771820544,-10.484809367560043,0.213792
815,rgb,9,0,0.7740981737505976,2.066402771820544,-10.511970619313612,0.247917
816,rgb,10,0,0.753278402427788,2.106296845591794,-10.514579199362739,0.335292
817,rgb,10,0,0.7324658450546866,2.1461946833225705,-10.514760018434568,0.191791
818,rgb,9,0,0.7117389244217543,2.1861370763539867,-10.51690522033368,0.219125
819,rgb,9,0,0.6905350734506286,2.225828343705815,-10.504927254390164,0.374208
820,rgb,9,0,0.6905350734506286,2.225828343705815,-10.498080638345524,0.400125
821,rgb,10,0,0.6905350734506286,2.225828343705815,-10.450906706150814,0.373542
822,rgb,10,0,0.6905350734506286,2.225828343705815,-10.425145170759603,0.23575
823,rgb,9,0,0.6905350734506286,2.225828343705815,-10.374462901722833,0.197458
824,rgb,11,0,0.6641063646410534,2.262249811971917,-10.367849697932794,0.397041
825,rgb,10,0,0.6360210161081751,2.2974096356032545,-10.32157101260145,0.239875
826,rgb,10,0,0.6077531601268205,2.332422894780563,-10.3163693874294,0.192917
827,rgb,10,0,0.5790927327086853,2.3671155438608773,-10.305105857659324,0.194125
828,rgb,10,0,0.5499883057439335,2.4014365626548093,-10.29223903186266,0.19625
829,rgb,10,0,0.5193089832004382,2.4343573641072678,-10.245404853593751,0.207958
830,rgb,8,0,0.48506586305844196,2.463553403615064,-10.130785531472608,0.236125
831,rgb,8,0,0.44616247012012783,2.4861703445639884,-9.951380050849362,0.457458
832,rgb,8,0,0.4047831046327377,2.5038550303644485,-9.828662200939103,0.367708
833,rgb,10,0,0.4047831046327377,2.5038550303644485,-9.701950638663217,0.411875
834,rgb,10,0,0.4047831046327377,2.5038550303644485,-9.668562113415643,0.196375
835,rgb,9,0,0.4047831046327377,2.5038550303644485,-9.676079623975053,0.2
836,rgb,11,0,0.4047831046327377,2.5038550303644485,-9.699323516912951,0.403292
837,rgb,11,0,0.4047831046327377,2.5038550303644485,-9.698736819314032,0.271333
838,rgb,11,0,0.4047831046327377,2.5038550303644485,-9.698973703393673,0.249583
839,rgb,11,0,0.3614652535761777,2.5160437046090776,-9.699063681792719,0.168125
840,rgb,11,0,0.3182013065956538,2.528422351209834,-9.703451949432743,0.1675
841,rgb,11,0,0.2750268753502462,2.5411096868889897,-9.710594326984388,0.20475
842,reseed,0,0,0.2750268753502462,2.5411096868889897,-9.710594326984388,0.346083
843,bootstrap,0,0,0.2750268753502462,2.5411096868889897,-9.710594326984388,0.151625
844,rgb,8,0,0.23168084533954697,2.553197767063755,-9.696742206607265,0.201458
845,rgb,10,0,0.18853512567714265,2.5659824013883346,-9.71284869292776,0.449291
846,rgb,9,0,0.14518253762062486,2.5780469406999647,-9.696199156139297,0.210333
847,rgb,9,0,0.10151855728343237,2.588930727775853,-9.6690622603337,0.369875
848,rgb,8,0,0.05738712275501646,2.597729391678068,-9.621571596507234,0.360083
849,rgb,11,0,0.012738485128469042,2.6033418027547137,-9.549823831562204,0.389791
850,rgb,9,0,0.012738485128469042,2.6033418027547137,-9.422994252089662,0.259
851,rgb,10,0,0.012738485128469042,2.6033418027547137,-9.410863623749716,0.353791
852,rgb,10,0,0.012738485128469042,2.6033418027547137,-9.388084682431323,0.2475
853,rgb,10,0,0.012738485128469042,2.6033418027547137,-9.360449743252499,0.251375
854,rgb,9,0,0.012738485128469042,2.6033418027547137,-9.31923693118642,0.203834
855,rgb,11,0,0.012738485128469042,2.6033418027547137,-9.286937904339535,0.373708
856,rgb,11,0,0.012738485128469042,2.6033418027547137,-9.273540476132435,0.210333
857,rgb,11,0,-0.03167905845608151,2.5961250291047677,-9.263709683697922,0.17975
858,rgb,10,0,-0.07587321084098247,2.5876470048667657,-9.23524469582389,0.276041
859,rgb,9,0,-0.11944847058342001,2.576413272700691,-9.172471050899727,0.26025
860,rgb,9,0,-0.1625029700299222,2.5633247251337856,-9.129655924421055,0.46625
861,rgb,8,0,-0.2054144993949255,2.5497747934898083,-9.118921925109131,0.32175
862,rgb,7,0,-0.2054144993949255,2.5497747934898083,-9.099730086308224,0.308167
863,rgb,7,0,-0.2054144993949255,2.5497747934898083,-9.088973052595062,0.396417
864,rgb,11,0,-0.2054144993949255,2.5497747934898083,-9.082230312079442,0.367583
865,rgb,11,0,-0.2054144993949255,2.5497747934898083,-9.063655036762608,0.197875
866,rgb,11,0,-0.2471181852273782,2.532869096580539,-9.039645224139345,0.260125
867,rgb,11,0,-0.2888241447930671,2.5159690096959952,-9.039779741548951,0.201584
868,rgb,11,0,-0.3304533875432337,2.498880822312668,-9.035265438490566,0.230167
869,rgb,11,0,-0.3718581594778791,2.48125570214173,-9.022332779363747,0.271917
870,rgb,11,0,-0.41311706496525863,2.4632917738969535,-9.0141355593214,0.294792
871,rgb,11,0,-0.45420800359687075,2.4449468900768503,-9.004883499116655,0.25075
872,rgb,11,0,-0.49510278649963896,2.426168798285205,-8.994315709219332,0.300834
873,rgb,11,0,-0.5356760672729827,2.406705784970525,-8.977501626358386,0.274542
874,rgb,11,0,-0.5761209530833445,2.38697734834248,-8.970949457258936,0.177333
875,rgb,11,0,-0.6163285117019488,2.366769621356708,-8.959064269670304,0.204166
876,rgb,11,0,-0.6563481303528197,2.346192203563436,-8.949848235816713,0.266709
877,rgb,10,0,-0.6563481303528197,2.346192203563436,-8.928973409579154,0.301333
878,rgb,9,0,-0.6563481303528197,2.346192203563436,-8.917232858249005,0.260375
879,rgb,11,0,-0.6563481303528197,2.346192203563436,-8.93863155529743,0.36875
880,rgb,10,0,-0.6563481303528197,2.346192203563436,-9.022761194267328,0.224625
881,rgb,10,0,-0.6563481303528197,2.346192203563436,-9.017356635303255,0.170875
882,rgb,10,0,-0.697648799158542,2.3283245020828307,-9.016466644999124,0.186709
883,rgb,10,0,-0.738833031347493,2.3101900316189163,-9.00999835686434,0.202042
884,rgb,10,0,-0.7799300801605533,2.291858840199455,-9.005216696240492,0.182917
885,rgb,10,0,-0.821014065587627,2.2734983897303627,-9.004504632960558,0.1605
886,rgb,9,0,-0.8620507190089816,2.2550323918971658,-9.001934090220853,0.223334
887,rgb,8,0,-0.9029551974749263,2.2362754294184204,-8.994832322990074,0.397958
888,rgb,10,0,-0.9029551974749263,2.2362754294184204,-8.977448000629916,0.4275
889,rgb,10,0,-0.9029551974749263,2.2362754294184204,-8.969736550060585,0.222833
890,rgb,9,0,-0.9029551974749263,2.2362754294184204,-8.95835043681927,0.205875
891,rgb,10,0,-0.9029551974749263,2.2362754294184204,-8.96315957192473,0.38775
892,rgb,10,0,-0.9029551974749263,2.2362754294184204,-9.007393545994088,0.202292
893,rgb,10,0,-0.9029551974749263,2.2362754294184204,-9.01744341436915,0.207958
894,rgb,10,0,-0.9029551974749263,2.2362754294184204,-9.015980513008795,0.188459
895,rgb,10,0,-0.9440579423758312,2.2179570135040696,-9.005527536558471,0.202333
896,rgb,10,0,-0.9845386375717067,2.198302158723161,-8.972767963247858,0.188417
897,rgb,9,0,-1.0233742678288054,2.175569059010761,-8.8951874442273,0.206375
898,rgb,8,0,-1.0601511321384505,2.1496371818795166,-8.810628107922636,0.404333
899,rgb,9,0,-1.0958061038201803,2.1221831658823067,-8.768604739742837,0.362166
900,rgb,9,0,-1.1290473004357076,2.091851287477436,-8.685111261146627,0.425625
901,rgb,11,0,-1.1290473004357076,2.091851287477436,-8.634668111043535,0.32225
902,rgb,9,0,-1.1290473004357076,2.091851287477436,-8.527606575923524,0.306375
903,rgb,9,0,-1.1290473004357076,2.091851287477436,-8.516421153383813,0.354333
904,rgb,8,0,-1.1290473004357076,2.091851287477436,-8.512961808067299,0.371167
905,rgb,10,0,-1.1290473004357076,2.091851287477436,-8.508999322947599,0.396375
906,rgb,10,0,-1.1564390167478007,2.056148432164761,-8.50840873486504,0.188709
907,rgb,10,0,-1.1837163059430875,2.02035807740043,-8.505207675100788,0.161167
908,rgb,10,0,-1.2108320036001483,1.9844451418399545,-8.500700454750582,0.158792
909,rgb,10,0,-1.2374520999822012,1.9481633217559204,-8.486971105971858,0.201042
910,rgb,10,0,-1.263826054705601,1.911702184743369,-8.480203695652559,0.187458
911,rgb,10,0,-1.2896466187976994,1.8748470837400366,-8.465107991417423,0.192709
912,rgb,10,0,-1.3154671827855666,1.8379919826636801,-8.465107988589288,0.177709
913,rgb,9,0,-1.340485037522319,1.800587344657535,-8.443489868216993,0.300458
914,rgb,11,0,-1.3650744423073888,1.7628996653403364,-8.432078706123711,0.388833
915,rgb,10,0,-1.38547238016729,1.7227882688168592,-8.324431704380395,0.216542
916,rgb,8,0,-1.4043965530285492,1.6819608799520642,-8.288018947490336,0.246042
917,rgb,14,0,-1.4179809654433742,1.6390602536239562,-8.160641303309085,0.464375
918,rgb,13,0,-1.4179809654433742,1.6390602536239562,-8.057705802866103,0.250875
919,rgb,12,0,-1.4179809654433742,1.6390602536239562,-7.958332946547152,0.261209
920,rgb,11,0,-1.4179809654433742,1.6390602536239562,-7.915866630174996,0.248083
921,rgb,11,0,-1.4179809654433742,1.6390602536239562,-7.913971907249497,0.190625
922,rgb,11,0,-1.4179809654433742,1.6390602536239562,-7.913842888761273,0.232833
923,rgb,11,0,-1.4179809654433742,1.6390602536239562,-7.913992197828911,0.192042
924,rgb,11,0,-1.4179809654433742,1.6390602536239562,-7.915128153626419,0.187416
925,reseed,4,0,-1.4179809654433742,1.6390602536239562,-7.915128153626419,0.402625
926,bootstrap,4,0,-1.4179809654433742,1.6390602536239562,-7.915128153626419,0.163667
927,rgb,12,0,-1.4195486533709571,1.5940875690858758,-7.8888261940969,0.181042
928,rgb,12,0,-1.419750421597403,1.5490880214261182,-7.85846538736353,0.194292
929,rgb,12,0,-1.4185243849474163,1.5041047263696987,-7.826733003248073,0.195
930,rgb,11,0,-1.4122753612500574,1.4595407307809967,-7.7146642011297715,0.211875
931,rgb,9,0,-1.4122753612500574,1.4595407307809967,-7.639604615856506,0.217292
932,rgb,9,0,-1.4024307269032814,1.415630786866454,-7.633428233087606,0.368125
933,rgb,8,0,-1.3925201097721844,1.3717356884147953,-7.631925294984676,0.347333
934,rgb,9,0,-1.382640997166876,1.3278334887645313,-7.632642959995273,0.30325
935,rgb,9,0,-1.3718077880289448,1.284156932355242,-7.610855512140397,0.3145
936,rgb,9,0,-1.3555921287621255,1.2421801245378006,-7.485340721724633,0.396166
937,rgb,8,0,-1.332465207245336,1.2035777217478671,-7.314219929097298,0.456291
938,rgb,11,0,-1.3072010585837246,1.16633899469653,-7.257874205527905,0.414
939,rgb,10,0,-1.2787573863212438,1.1314684124211423,-7.169745072541836,0.211542
940,rgb,8,0,-1.2787573863212438,1.1314684124211423,-7.154593759967092,0.188875
941,rgb,8,0,-1.2787573863212438,1.1314684124211423,-7.189293002529148,0.358792
942,rgb,11,0,-1.2787573863212438,1.1314684124211423,-7.281466400070194,0.412709
943,rgb,10,0,-1.2787573863212438,1.1314684124211423,-7.326129497779611,0.227708
944,rgb,10,0,-1.2787573863212438,1.1314684124211423,-7.362557662470344,0.176917
945,reseed,4,0,-1.2787573863212438,1.1314684124211423,-7.362557662470344,0.366167
946,bootstrap,4,0,-1.2787573863212438,1.1314684124211423,-7.362557662470344,0.152833
947,rgb,11,0,-1.2586813116879736,1.0952619043415255,-7.347699264815155,0.276292
948,rgb,11,0,-1.2365936517060618,1.056055587547883,-7.340931581618342,0.1915
949,rgb,11,0,-1.2143282444254426,1.016949940402897,-7.336392122140232,0.1595
950,rgb,10,0,-1.191794568619576,0.9779982593778617,-7.329518521023992,0.204042
951,rgb,10,0,-1.1686771830608007,0.9393901451409952,-7.314466940989796,0.205375
952,rgb,10,0,-1.1454354351353833,0.9022652053649989,-7.294633823266331,0.364041
953,rgb,10,0,-1.121688109889417,0.865461611197278,-7.280956575466398,0.193958
954,rgb,10,0,-1.0977066831162037,0.8288101286908226,-7.274582591658536,0.264125
955,rgb,10,0,-1.073630689791773,0.7922206965355955,-7.272000250924457,0.315416
956,rgb,10,0,-1.0512656359299335,0.7632489108509501,-7.196573746908534,0.255208
957,rgb,8,0,-1.0272240261001826,0.7356525162169762,-7.137315509427417,0.213667
958,rgb,6,0,-1.000374031848602,0.7107800855217247,-7.030367923487056,0.501916
959,rgb,8,0,-1.000374031848602,0.7107800855217247,-6.871807051409114,0.412125
960,rgb,8,0,-1.000374031848602,0.7107800855217247,-6.813469947833646,0.355167
961,rgb,8,0,-1.000374031848602,0.7107800855217247,-6.80962537839644,0.342083
962,rgb,7,0,-1.000374031848602,0.7107800855217247,-6.875983013358045,0.351958
963,rgb,9,0,-1.0130882861008312,0.7198193188304558,-6.901224311959076,0.336875
964,rgb,9,0,-1.0014870757576488,0.7112886729830865,-6.917227279912758,0.353958
965,rgb,11,0,-0.9656389113103445,0.6840874026862965,-6.932289057929147,0.397959
966,rgb,11,0,-0.9308425729654265,0.6555529526690631,-6.97002791758262,0.205959
967,rgb,9,0,-0.8975883384966697,0.6252353688290381,-7.022422065544951,0.253208
968,rgb,9,0,-0.8655556146450337,0.5936299167258831,-7.061869492340911,0.344834
969,rgb,9,0,-0.8349568573141738,0.5606342192820171,-7.1062566615232114,0.375917
970,rgb,8,0,-0.808977033946942,0.5238912093643819,-7.238527474511493,0.37325
971,rgb,8,0,-0.7827346081195558,0.4873352921047353,-7.23136225813635,0.428458
972,rgb,10,0,-0.75721387081437,0.45027194137386234,-7.250967598572451,0.46775
973,rgb,8,0,-0.75721387081437,0.45027194137386234,-7.365549198404032,0.230666
974,rgb,6,0,-0.7732367874392162,0.48450797710864374,-7.416249315306622,0.405291
975,rgb,7,0,-0.7732367874392162,0.48450797710864374,-7.4002115885318105,0.466125
976,rgb,8,0,-0.7732367874392162,0.48450797710864374,-7.314629376918155,0.416292
977,rgb,9,0,-0.7772782776974867,0.49046669815365873,-7.258004025608379,0.406375
978,rgb,9,0,-0.7821097798504382,0.4973381308242177,-7.24115889431544,0.494833
979,rgb,10,0,-0.7821097798504382,0.4973381308242177,-7.241011467596245,0.477875
980,rgb,10,0,-0.7745301291173105,0.48653123974658596,-7.242335462311011,0.26575
981,rgb,10,0,-0.7669435980647524,0.47572917760139477,-7.241698659673993,0.237916
982,rgb,10,0,-0.757614819766569,0.4624847865069223,-7.240337554665011,0.208875
983,rgb,10,0,-0.7482046959847394,0.4492980670357784,-7.234182291032475,0.194708
984,rgb,10,0,-0.7352120856635456,0.43129717602889744,-7.228789942173016,0.177667
985,rgb,10,0,-0.7200588935868348,0.41041606566842304,-7.226221971979093,0.26
986,rgb,10,0,-0.7047769686998409,0.3896289838205957,-7.220043042974275,0.168875
987,rgb,10,0,-0.6894106666594746,0.368904197655131,-7.2159778422878205,0.155208
988,rgb,10,0,-0.67396301596198,0.34823997524226974,-7.212046916896206,0.224167
989,rgb,10,0,-0.6582396291854412,0.32778477765643926,-7.198635640853745,0.182
990,rgb,10,0,-0.6414449464501123,0.3081996140926687,-7.145137599969011,0.237
991,rgb,8,0,-0.6229159938347468,0.2902463994786354,-7.052803426349264,0.225959
992,rgb,7,0,-0.6039315338873003,0.2727755586143897,-7.027087441945177,0.449375
993,rgb,8,0,-0.5853720025580101,0.2548539572116942,-7.051098681354624,0.417958
994,rgb,7,0,-0.5705883519754917,0.23829244534067218,-7.125241606795889,0.408833
995,rgb,7,0,-0.5562568694826747,0.2213381358720421,-7.15222233656953,0.435791
996,rgb,8,0,-0.5418682893887043,0.20443225633622975,-7.148849789119986,0.351459
997,rgb,7,0,-0.5232001544050896,0.18662381069284076,-7.045019578255442,0.463791
998,rgb,10,0,-0.504153176511425,0.16922114902520352,-7.023502033270624,0.376458
999,rgb,10,0,-0.4876662595447071,0.15435435485387833,-7.016956945016709,0.203833
1000,rgb,10,0,-0.46837572505244723,0.13722206723654792,-7.00939733262333,0.195416
1001,rgb,10,0,-0.44800221742555546,0.12139297418050135,-6.943709326043454,0.277458
1002,rgb,8,0,-0.42967153643873335,0.10886995000263763,-6.8825284066346555,0.315708
1003,rgb,11,0,-0.40810546001943143,0.09470858185274375,-6.864221331730214,0.39625
1004,rgb,11,0,-0.3862014317256329,0.08107577053209258,-6.839904354020682,0.184875
1005,rgb,10,0,-0.3639432532151211,0.06802918134586503,-6.813357324406233,0.1655
1006,rgb,7,0,-0.3432475218038677,0.059996329962124686,-6.653426350161162,0.241125
1007,rgb,11,0,-0.3224896094213671,0.05212555658713614,-6.645606666870144,0.348709
1008,rgb,11,0,-0.301374151784614,0.04527154690006359,-6.59705246991637,0.206958
1009,rgb,10,0,-0.2799786011710082,0.03934951904293283,-6.553212881155041,0.217791
1010,rgb,10,0,-0.2585185383099732,0.03366570852529367,-6.542095789752629,0.1905
1011,rgb,10,0,-0.23697885364051477,0.028291512367699653,-6.527695286154476,0.229875
1012,rgb,10,0,-0.2154156587223587,0.023012438119158683,-6.523281578507003,0.204625
1013,rgb,10,0,-0.19374457361749423,0.018195377773084494,-6.501909819032726,0.274375
1014,rgb,10,0,-0.16825938861246395,0.01417725068955672,-6.439563233937797,0.208542
1015,rgb,10,0,-0.14274019157592654,0.010381123372094936,-6.430858163695511,0.32275
1016,rgb,10,0,-0.11719045203373941,0.006796320821549243,-6.422582151900706,0.265666
1017,rgb,10,0,-0.09162194839348167,0.003347897761928177,-6.417246320351687,0.246875
1018,rgb,10,0,-0.06602902079356535,8.568120482455206e-05,-6.409967177614298,0.224625
1019,rgb,10,0,-0.04038335346432448,-0.0027320745045845193,-6.392618938415971,0.265
1020,rgb,10,0,-0.018247566709627093,-0.004419363676766871,-6.359262689083543,0.258708
1021,rgb,10,0,0.00390188634411745,-0.005916604278663115,-6.350679811157015,0.221583
1022,rgb,10,0,0.026068040328794596,-0.007142009324997424,-6.338411801561442,0.239292
1023,rgb,10,0,0.048236652724239576,-0.00832210443155586,-6.336367810910296,0.246042
1024,rgb,10,0,0.07041452095260604,-0.00931314471591018,-6.327841602099788,0.222958
1025,rgb,10,0,0.09259511583074181,-0.01024115918347917,-6.324999944839355,0.270083
1026,rgb,10,0,0.11478127190413186,-0.011025046093165772,-6.318502869989452,0.235542
1027,rgb,10,0,0.1369707613287427,-0.011708097390715523,-6.313958240274069,0.172625
1028,rgb,10,0,0.15916637594963468,-0.012149336102578309,-6.303062233675,0.193333
1029,rgb,8,0,0.18136478705799378,-0.012414937804905867,-6.295149633262035,0.189583
1030,rgb,9,0,0.20355387414667137,-0.01171893911878505,-6.251828876856443,0.42375
1031,rgb,7,0,0.22929510948041018,-0.0099785933218022,-6.215678782734749,0.3265
1032,rgb,8,0,0.2548483939662659,-0.0064191478614917105,-6.144780853364345,0.383292
1033,rgb,8,0,0.279940790256807,-0.000418177240130547,-6.048439511630413,0.333583
1034,rgb,8,0,0.30495510861152486,0.005900357182409786,-6.035764182518896,0.397458
1035,rgb,9,0,0.32989961390992373,0.012489109372176026,-6.024946668717739,0.330042
1036,rgb,9,0,0.35472215020627906,0.01952343178560868,-6.007040910023925,0.426125
1037,rgb,10,0,0.3787110026514068,0.029019481404575977,-5.906259379882094,0.452167
1038,rgb,10,0,0.4022296464853122,0.039626714418604866,-5.859488620955226,0.19525
1039,rgb,10,0,0.42433175140625806,0.050427499485603426,-5.828637253094193,0.259417
1040,rgb,10,0,0.4467225200860518,0.060616389411791045,-5.856140829223868,0.220625
1041,rgb,10,0,0.46949244427807585,0.06992716554965821,-5.895024340200898,0.238916
1042,rgb,10,0,0.4921952897085773,0.07940032813449541,-5.887882230404493,0.184625
1043,rgb,10,0,0.514828410946652,0.08903888731222595,-5.880585778105733,0.164209
1044,rgb,10,0,0.5387679029019409,0.09865869629799374,-5.901095041606304,0.235208
1045,rgb,10,0,0.5631617012210539,0.10706004164064212,-5.951503594938394,0.170416
1046,rgb,10,0,0.5876525312061014,0.11517418032835873,-5.963253846924481,0.246625
1047,rgb,10,0,0.6121915909893397,0.1231412717019187,-5.969252101212469,0.220667
1048,rgb,9,0,0.636933085525755,0.130455535034923,-5.995744898050752,0.21525
1049,rgb,10,0,0.661634695674797,0.1379033841234011,-5.990341296020624,0.450292
1050,rgb,10,0,0.6851298582761572,0.14519292007129556,-5.982345291945812,0.193583
1051,rgb,10,0,0.7085741986970191,0.15264428922271614,-5.975449924424019,0.239
